,prognosis,disease_name,disease_url,med_name
2284,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,DAXIGA 5 Tablet 10's
2285,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,DAXIGA M 500 Tablet 10's
2286,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,DAXIGA V Tablet 10's
2287,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,DELPIZIN 10 Tablet 10's
2288,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,DEXIGLU M 10 Tablet 10's
2289,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,DEXIGLU M 5 Tablet 10's
2290,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,DIABIZ 10 Tablet 15's
2291,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,DIACLIDE M 80 Tablet 10's
2292,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,DIAGUS 1 Tablet 10's
2293,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,DIAGUS 2 Tablet 10's
2294,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,DPVIL OD 100 Tablet 10's
2295,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,DYNAGLIPT LM 2.5/1000 Tablet 10's
2296,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Ecoglip T 20mg Tablet 10'S
2297,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EFIGLIN 20mg Tablet 15's
2298,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EFIGLIN M 500 Tablet 15's
2299,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,ELIPTIN 20 Tablet 15's
2300,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EMILDAP TRIO FORTE Tablet 10's
2301,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EMLINZ M 1000 Tablet 10's
2302,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EMSITA TRIO Tablet 10's
2303,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EMSITA TRIO FORTE Tablet 10's
2304,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Emvose Trio 1mg Tablet 10'S
2305,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,ENCELIN 50mg Tablet 10's
2306,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,ENCELIN M 50/1000mg Tablet 10's
2307,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,ENCELIN M 50/500mg Tablet 10's
2308,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,ENCELIN M 50/850mg Tablet 10's
2309,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,ENCELIN M SR 1000 Tablet 10's
2310,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,ENCELIN M SR 500 Tablet 10's
2311,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,ENCELIN OD 100 Tablet 10's
2312,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,ENDOGLIM M 2 Tablet 15's
2313,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,ENDOGLIM M1 500 Tablet 15's
2314,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,ENDOGLIM M1 Tablet 15's
2315,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,ENDOGLIM M2 500 Tablet 15's
2316,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,ENDOGLIM M4 Tablet 15's
2317,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,ENDOGLIM MP1 Tablet 15's
2318,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,ENDOGLIM TRIO 1.2 Tablet 15's
2319,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,ENDOGLIM TRIO 2.2 Tablet 15's
2320,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,ENDOGLIM TRIO 2.3 Tablet 15's
2321,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,ENDOGLIPT 20mg Tablet 10's
2322,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,ENDOGLIPT M 500mg Tablet 10's
2323,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Enristas 2mg Tablet 10'S
2324,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Enristas 1Mf Tablet 10'S
2325,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Enristas 2Mf Tablet 10'S
2326,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,ENRISTAS 3MF Tablet 15's
2327,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EQUISULIN Pen(Device) 1's
2328,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Eternex M 1000 Tablet 10 'S
2329,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Eternex M 500mg Tablet 10'S
2330,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Eternex T 20mg Tablet 10'S
2331,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Etformin Tablet 10'S
2332,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Euclide 40mg Tablet 10'S
2333,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Euclide 80mg Tablet 10'S
2334,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EUCLIDE M Tablet 15's
2335,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Euclide M OD 30mg Tablet 10'S
2336,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Euclide M OD 60mg Tablet 10'S
2337,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EUCLIDE XR 60 Tablet 10's
2338,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Euglim 1mg Tablet 15'S
2339,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Euglim 2mg Tablet 15'S
2340,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Euglim 4mg Tablet 15'S
2341,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Euglim M 1mg Tablet 10'S
2342,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Euglim M 2mg Tablet 10'S
2343,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EUREPA 0.5mg Tablet 15's
2344,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EUREPA 1mg Tablet 15's
2345,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EUREPA 2mg Tablet 15's
2346,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Eurepa MF 1mg Tablet 10'S
2347,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Eurepa MF 2mg Tablet 10'S
2348,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EUREPA V 0.5/0.2mg Tablet 10's
2349,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EUREPA V 0.5/0.3mg Tablet 10's
2350,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EUREPA V 1/0.2mg Tablet 10's
2351,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EUREPA V 1/0.3mg Tablet 10's
2352,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EXERMET 1000 SR Tablet 15's
2353,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Exermet GM 501 Tablet 15'S
2354,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Exermet GM 502 Tablet 15'S
2355,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Exermet GM Forte 2mg Tablet 10'S
2356,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EXERMET SR 500 Tablet 15's
2357,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EMILDAP 10 Tablet 15's
2358,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EMILDAP M 10/500 Tablet 10's
2359,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EMILDAP S 10/100 Tablet 10's
2360,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EMSITA 100 Tablet 10's
2361,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EMSITA 50 Tablet 10's
2362,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EMSITA D 100/10 Tablet 10's
2363,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EMSITA D 50/5 Tablet 10's
2364,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EMSITA M 50/1000 Tablet 10's
2365,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EMSITA M 50/500 Tablet 10's
2366,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EMSITA M SR 100/1000 Tablet 10's
2367,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,ENCELIN D 10 Tablet 10's
2368,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,ENCELIN D 5 Tablet 10's
2369,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,ESGEDAP 10 Tablet 14's
2370,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,EXERMET 850 SR Tablet 15's
2371,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,FLOZIPA Tablet 10's
2372,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Formin PG 1mg Tablet 15'S
2373,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Formin PG 2mg Tablet 15'S
2374,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Formin Plus 1000mg Tablet 10'S
2375,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Formin Plus 500mg Tablet 10'S
2376,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Formin SR 1000mg Tablet 15'S
2377,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Formin SR 500mg Tablet 15'S
2378,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Forson 500mg Tablet 10'S
2379,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Forson SR 1000mg Tablet 10'S
2380,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Forxiga 10mg Tablet 14'S
2381,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Forxiga 5mg Tablet 14'S
2382,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,FPGLI M 1 Tablet 15's
2383,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,FPGLI M 2 Tablet 15's
2384,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,FPGLI M 1 FORTE Tablet 15's
2385,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,FPGLI M 2 FORTE Tablet 15's
2386,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,FPGLI M 3 FORTE Tablet 15's
2387,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,G Forlin 1/500mg Tablet 10'S
2388,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,G Forlin 2/500mg Tablet 10'S
2389,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,G Forlin Forte 2mg Tablet 10'S
2390,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,G Forlin Forte 3mg Tablet 10'S
2391,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,G FORLIN PLUS 2 Tablet 15's
2392,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,G Formin Tablet 10'S
2393,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,G Formin Forte Tablet 10'S
2394,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,G Formin Plus Tablet 10'S
2395,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,G Met Tablet 10'S
2396,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,G MINE M 1mg Tablet 10's
2397,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Gala M 500mg Tablet 10'S
2398,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Gala MG1 Tablet 10'S
2399,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Gala Mg2 Tablet 10'S
2400,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Galvus 50mg Tablet 15'S
2401,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Galvus Met 50/1000mg Tablet 15'S
2402,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Galvus Met 50/500mg Tablet 15'S
2403,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Galvus Met 50/850mg Tablet 15'S
2404,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GEMBOSE 2.2 Tablet 15's
2405,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GEMBOSE 2.3 Tablet 15's
2406,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GEMER 1 Tablet 15's
2407,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GEMER 2 Tablet 15's
2408,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GEMER 3mg Tablet 10's
2409,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Gemer 0.5mg Tablet 10'S
2410,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Gemer 4Mg Tablet 10's
2411,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GEMER DAPA XR 10/1/1000 Tablet 7's
2412,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GEMER DAPA XR 10/1/500 Tablet 7's
2413,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GEMER DAPA XR 10/2/1000 Tablet 7's
2414,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GEMER DAPA XR 10/2/500 Tablet 7's
2415,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GEMER DS 1 Tablet 15's
2416,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GEMER DS 2 Tablet 15's
2417,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Gemer DS 2mg Tablet 10'S
2418,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Gemer DS 3mg Tablet 10'S
2419,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Gemer Ds 4Mg Tablet 10's
2420,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Gemer Forte 1mg Tablet 10'S
2421,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Gemer Forte 2mg Tablet 10'S
2422,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Gemer P 1mg Tablet 10'S
2423,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Gemer P 2mg Tablet 10'S
2424,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GEMER V 1 Tablet 15's
2425,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GEMER V 2 Tablet 15's
2426,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Geminor 1mg Tablet 10'S
2427,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Geminor 2mg Tablet 10'S
2428,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GEMINOR M 0.5mg Tablet 15's
2429,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Geminor M1 Tablet 15'S
2430,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Geminor M1 Forte Tablet 15'S
2431,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Geminor M2 Tablet 15'S
2432,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Geminor M2 Forte Tablet 15'S
2433,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Geminor M3 Forte Tablet 15'S
2434,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Geminor M4 Forte Tablet 15'S
2435,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Geminor MP 1mg Tablet 15'S
2436,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Geminor MP 2mg Tablet 15'S
2437,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GEMMIN 1 Tablet 15's
2438,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GEMMIN 2 Tablet 15's
2439,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GEMMIN LS Tablet 10's
2440,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GEMMIN P 1 Tablet 15's
2441,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GEMMIN P 2 Tablet 15's
2442,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Gepride 1mg Tablet 10'S
2443,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Gepride 2mg Tablet 10'S
2444,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Gepride M1 Tablet 10'S
2445,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Gepride M2 Tablet 10'S
2446,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Gepride M3 Tablet 10'S
2447,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Gepride M3 Forte Tablet 10'S
2448,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Gepride M4 Forte Tablet 10'S
2449,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GIADA M Tablet 15's
2450,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Gibtulio 10mg Tablet 10'S
2451,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Gibtulio 25mg Tablet 10'S
2452,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Gibtulio Met 12.5/1000mg Tablet 10'S
2453,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Gibtulio Met 12.5/500mg Tablet 10'S
2454,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLADOR 1mg Tablet 15's
2455,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLADOR 2mg Tablet 15's
2456,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLADOR 3mg Tablet 15's
2457,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Glador 4Mg Tablet 15's
2458,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,Glador M 2mg Tablet 15'S
2459,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLADOR M1 FORTE Tablet 15's
2460,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLADOR M3 FORTE Tablet 15's
2461,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLADOR M4 FORTE Tablet 15's
2462,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLI 80 Tablet 10's
2463,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLI M Tablet 10's
2464,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLICLA DM FORTE Tablet 15's
2465,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLICLA DM PLUS Tablet 15's
2466,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLICSAAN 40 Tablet 10's
2467,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLICSAAN 80mg Tablet 10's
2468,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLICSAAN M 80mg Tablet 10's
2469,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLICTON M Tablet 10's
2470,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMADAY FORTE 2 Tablet 15's
2471,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMADAY FORTE 3 Tablet 15's
2472,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMADAY HS 850/2mg Tablet 15's
2473,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMCHEK M1 Tablet 15's
2474,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMCHEK M2 Tablet 15's
2475,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMECHECK M 0.5 Tablet 10's
2476,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMECHECK MV 0.3 Tablet 10's
2477,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMER 1mg Tablet 15's
2478,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMER 2 Tablet 15's
2479,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMERIN 1mg Tablet 10's
2480,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMERIN 2mg Tablet 10's
2481,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMERIN M 1mg Tablet 10's
2482,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMERIN M 2mg Tablet 10's
2483,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMESTAR M4 Tablet 10's
2484,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMFIRST MP1 Tablet 15's
2485,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMFIRST MP2 Tablet 15's
2486,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMFIRST MV1 Tablet 15's
2487,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMI DM FORTE Tablet 15's
2488,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMI DM PLUS Tablet 15's
2489,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMIBRIT 3 Tablet 15's
2490,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMIBRIT 4 Tablet 15's
2491,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMIBRIT M1 FORTE Tablet 15's
2492,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMIBRIT M2 FORTE Tablet 15's
2493,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMIBRIT MV 2mg Tablet 15's
2494,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMICURE 4mg Tablet 10's
2495,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMICURE M 0.5 Tablet 15's
2496,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMICURE M 1mg Tablet 15's
2497,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMICURE M 3 Tablet 15's
2498,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMICURE M1 FORTE Tablet 15's
2499,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMICURE M2 Tablet 15's
2500,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMICURE M2 FORTE Tablet 15's
2501,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMICURE M3 FORTE Tablet 15's
2502,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMICURE M4 Tablet 15's
2503,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMICURE M4 FORTE Tablet 15's
2504,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMIMARK M 1mg Tablet 15's
2505,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMIMARK M 2mg Tablet 15's
2506,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMIPREX MF 1/500 Tablet 15's
2507,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMIPREX MF 2/500 Tablet 15's
2508,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMIPREX MF 4/500 Tablet 10's
2509,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMIPREX MF FORTE 3 Tablet 10's
2510,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMIPREX MF FORTE 4 Tablet 10's
2511,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMISAVE M1 850 Tablet 15's
2512,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMISAVE MV 0.5 Tablet 15's
2513,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMISAVE MV 1.3 F Tablet 15's
2514,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMISAVE MV 2.3 Tablet 15's
2515,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMISCORE M 0.5 Tablet 15's
2516,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMISCORE MV1 Tablet 15's
2517,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMISCORE MV2 Tablet 15's
2518,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMITAL M 1 Tablet 15's
2519,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMITAL M 2 Tablet 15's
2520,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMITAS M 1 Tablet 10's
2521,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMP 1 Tablet 10's
2522,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMP 2 Tablet 10's
2523,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMSAFE 1mg Tablet 10's
2524,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMSAFE MF 1mg Tablet 10's
2525,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMSAFE MF 2mg Tablet 10's
2526,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMSTIN M2 FORTE Tablet 15's
2527,Diabetes ,Diabetes,https://www.netmeds.com/prescriptions/diabetes,GLIMULIN MF 1/500mg Tablet 15's
